"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","POST /todos (400) description too long","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos XML","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","6797","@Bug Отфильтровать товары по ценовому диапазону ""$15.00 - $19.99""","chromium","Thu May 08 19:55:44 GMT 2025","passed","Thu May 08 19:55:51 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","GET /secret/note (403)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","150","Пользователь может изменить пароль","chromium","Thu May 08 19:56:05 GMT 2025","failed","Thu May 08 19:56:05 GMT 2025","Тесты для realworld","realWords.spec.js","",""
"","1","POST /heartbeat as PATCH (500)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","DELETE /heartbeat (405)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (413) content too long","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PATCH /heartbeat (500)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} partial (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","DELETE /todos/{id} (200) all","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (Bearer)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos/{id} (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","1","PUT /challenger/guid RESTORE","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/{id} (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","1698","GET /challenges (200)","chromium","Thu May 08 19:55:55 GMT 2025","failed","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (400) title too long","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /heartbeat as Trace (501)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (406)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (201) max out content","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","DELETE /todos/{id} (200)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","153","Пользователь может оставить комментарий к статье","chromium","Thu May 08 19:56:02 GMT 2025","failed","Thu May 08 19:56:02 GMT 2025","Тесты для realworld","realWords.spec.js","",""
"","0","PUT /challenger/database/guid (Update)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","1","POST /todos (400) extra","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) JSON","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /challenger/guid (existing X-CHALLENGER)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) XML pref","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
"","8297","@Bug Перейти на страницу производителя товара","chromium","Thu May 08 19:55:35 GMT 2025","passed","Thu May 08 19:55:44 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","PUT /todos/{id} (400)","chromium","Thu May 08 19:55:56 GMT 2025","skipped","Thu May 08 19:55:56 GMT 2025","Challenge","api.spec.js","",""
