"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","POST /secret/note (401)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","12636","@Bug Перейти на детальную страницу товара в категории ""hot item""","chromium","Mon Apr 28 18:54:07 GMT 2025","passed","Mon Apr 28 18:54:20 GMT 2025","","academybugs.spec.js","",""
"","28","POST /todos/{id} (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","25","GET /secret/note (403)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","25","GET /secret/note (401)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","60","PUT /todos/{id} partial (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","46","PATCH /heartbeat (500)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","31","POST /todos (415)","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","29","POST /todos XML","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","60","PUT /challenger/database/guid (Update)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","26","GET /challenger/guid (existing X-CHALLENGER)","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","30","POST /todos/ (201)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","51","PUT /todos/{id} no title (400)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","64","DELETE /todos/{id} (200)","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","1111","Пользователь может оставить комментарий к статье","chromium","Mon Apr 28 18:54:28 GMT 2025","passed","Mon Apr 28 18:54:29 GMT 2025","Урок 5","realWords.spec.js","",""
"","29","POST /todos (400) extra","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","32","GET /todos (200) JSON","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","24","POST /todos (400) description too long","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","28","POST /heartbeat as Trace (501)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","26","TRACE /heartbeat (501)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","36","POST /secret/note (403)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","12546","@Bug Перейти на страницу производителя товара","chromium","Mon Apr 28 18:54:08 GMT 2025","passed","Mon Apr 28 18:54:20 GMT 2025","","academybugs.spec.js","",""
"","542","POST /todos (201) all","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:27 GMT 2025","Challenge","api.spec.js","",""
"","31","GET /todos (200) XML","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","30","HEAD /todos (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","26","POST /heartbeat as PATCH (500)","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","31","POST /todos JSON to XML","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","28","GET /todos (200) no accept","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","56","GET /secret/note (200)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","41","GET /todos (406)","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","30","GET /todos (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","35","POST /secret/token (201)","chromium","Mon Apr 28 18:54:26 GMT 2025","passed","Mon Apr 28 18:54:26 GMT 2025","Challenge","api.spec.js","",""
"","27","POST /todos (201) max out content","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","1252","Пользователь может опубликовать статью","chromium","Mon Apr 28 18:54:27 GMT 2025","passed","Mon Apr 28 18:54:28 GMT 2025","Урок 5","realWords.spec.js","",""
"","35","GET /challenges (200)","chromium","Mon Apr 28 18:54:21 GMT 2025","passed","Mon Apr 28 18:54:21 GMT 2025","Challenge","api.spec.js","",""
"","13","POST /todos XML to JSON","chromium","Mon Apr 28 18:54:25 GMT 2025","passed","Mon Apr 28 18:54:25 GMT 2025","Challenge","api.spec.js","",""
"","37","GET /todos (200) ANY","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","59","PUT /challenger/guid RESTORE","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","30","POST /todos JSON","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
"","53","PUT /todos/{id} no amend id (400)","chromium","Mon Apr 28 18:54:22 GMT 2025","passed","Mon Apr 28 18:54:22 GMT 2025","Challenge","api.spec.js","",""
