"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","POST /heartbeat as Trace (501)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","41","GET /todos (200)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","27","POST /todos (400) extra","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","30","POST /todos (201) max out content","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","26","GET /secret/note (401)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","28","POST /heartbeat as PATCH (500)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","29","POST /todos JSON to XML","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","44","GET /challenges (200)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","38","POST /todos JSON","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","49","PUT /todos/{id} no title (400)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","61","POST /todos/{id} (404)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","34","PUT /todos/{id} full (200)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","50","POST /todos/{id} (200)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","30","GET /todos (200) XML","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","29","POST /todos XML","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","367","DELETE /todos/{id} (200) all","chromium","Mon Apr 28 18:45:59 GMT 2025","passed","Mon Apr 28 18:45:59 GMT 2025","Challenge","api.spec.js","",""
"","26","GET /todos (200) XML pref","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","56","DELETE /todos/{id} (200)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","30","GET /todos (200) ANY","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","67","PUT /challenger/guid RESTORE","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","57","PUT /todos/{id} partial (200)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","40","POST /todos (400) description too long","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","34","HEAD /todos (200)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","26","POST /todos (400) title too long","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","28","GET /todos (200) JSON","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","28","GET /heartbeat (204)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","14","POST /todos XML to JSON","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","135","PUT /todos/{id} (400)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","60","PUT /challenger/guid CREATE","chromium","Mon Apr 28 18:45:57 GMT 2025","failed","Mon Apr 28 18:45:57 GMT 2025","Challenge","api.spec.js","",""
"","41","GET /todo (404) not plural","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","45","GET /secret/note (200)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","27","GET /todos (406)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","25","POST /secret/note (403)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:59 GMT 2025","Challenge","api.spec.js","",""
"","36","POST /todos/ (201)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","37","DELETE /heartbeat (405)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","33","GET /todos/{id} (200)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","29","POST /secret/token (201)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","29","GET /challenger/database/guid (200)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","65","GET /todos (200) ?filter","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","37","GET /challenger/guid (existing X-CHALLENGER)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","15","POST /heartbeat as DELETE (405)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","28","TRACE /heartbeat (501)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","49","POST /secret/note (200)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","49","POST /secret/note (Bearer)","chromium","Mon Apr 28 18:45:59 GMT 2025","passed","Mon Apr 28 18:45:59 GMT 2025","Challenge","api.spec.js","",""
"","53","PUT /todos/{id} no amend id (400)","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","30","POST /secret/token (401)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","29","PATCH /heartbeat (500)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","25","POST /todos/ (400) doneStatus","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","27","GET /todos (200) no accept","chromium","Mon Apr 28 18:45:56 GMT 2025","passed","Mon Apr 28 18:45:56 GMT 2025","Challenge","api.spec.js","",""
"","24","GET /secret/note (403)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","31","POST /todos (413) content too long","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","62","PUT /challenger/database/guid (Update)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","51","GET /secret/note (Bearer)","chromium","Mon Apr 28 18:45:59 GMT 2025","passed","Mon Apr 28 18:45:59 GMT 2025","Challenge","api.spec.js","",""
"","566","POST /todos (201) all","chromium","Mon Apr 28 18:45:59 GMT 2025","passed","Mon Apr 28 18:46:00 GMT 2025","Challenge","api.spec.js","",""
"","24","POST /secret/note (401)","chromium","Mon Apr 28 18:45:58 GMT 2025","passed","Mon Apr 28 18:45:58 GMT 2025","Challenge","api.spec.js","",""
"","37","POST /todos (415)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
"","32","GET /todos/{id} (404)","chromium","Mon Apr 28 18:45:55 GMT 2025","passed","Mon Apr 28 18:45:55 GMT 2025","Challenge","api.spec.js","",""
