"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","DELETE /todos/{id} (200) all","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/note (403)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","30081","Пользователь может оставить комментарий к статье","chromium","Thu May 08 20:30:34 GMT 2025","broken","Thu May 08 20:31:05 GMT 2025","Тесты для realworld","realWords.spec.js","",""
"","1170","GET /challenges (200)","chromium","Thu May 08 20:27:57 GMT 2025","failed","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","6742","@Bug Отфильтровать товары по ценовому диапазону ""$15.00 - $19.99""","chromium","Thu May 08 20:27:47 GMT 2025","passed","Thu May 08 20:27:54 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","POST /todos (413) content too long","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (406)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","1","PUT /todos/{id} no title (400)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) JSON","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /secret/note (200)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos JSON to XML","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (400) title too long","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos XML to JSON","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /challenger/database/guid (200)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (200)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) no accept","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /todos/{id} no amend id (400)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos (400) extra","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/ (400) doneStatus","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","1","POST /todos/ (201)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","3334","@Bug Изменить отображение цен товаров в евро","chromium","Thu May 08 20:27:30 GMT 2025","passed","Thu May 08 20:27:34 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","PUT /challenger/guid CREATE","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) ANY","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos JSON","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (Bearer)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /heartbeat as PATCH (500)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","5996","@Bug Перейти на детальную страницу товара в категории ""hot item""","chromium","Thu May 08 20:27:34 GMT 2025","passed","Thu May 08 20:27:40 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","PUT /challenger/guid RESTORE","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /todos/{id} (404)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200) XML pref","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos/{id} (404)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todo (404) not plural","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /secret/note (401)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","GET /todos (200)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","POST /heartbeat as DELETE (405)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","7348","@Bug Перейти на страницу производителя товара","chromium","Thu May 08 20:27:40 GMT 2025","passed","Thu May 08 20:27:47 GMT 2025","Карточка товара","academybugs.spec.js","",""
"","0","PUT /todos/{id} (400)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","DELETE /todos/{id} (200)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","PUT /challenger/database/guid (Update)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
"","0","TRACE /heartbeat (501)","chromium","Thu May 08 20:27:59 GMT 2025","skipped","Thu May 08 20:27:59 GMT 2025","Challenge","api.spec.js","",""
