"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","307","POST /secret/note (401)","chromium","Tue Apr 29 17:08:39 GMT 2025","passed","Tue Apr 29 17:08:39 GMT 2025","Challenge","api.spec.js","",""
"","303","POST /secret/token (401)","chromium","Tue Apr 29 17:08:36 GMT 2025","passed","Tue Apr 29 17:08:36 GMT 2025","Challenge","api.spec.js","",""
"","299","GET /todos (200) ANY","chromium","Tue Apr 29 17:08:33 GMT 2025","passed","Tue Apr 29 17:08:33 GMT 2025","Challenge","api.spec.js","",""
"","300","POST /todos (400) description too long","chromium","Tue Apr 29 17:08:27 GMT 2025","passed","Tue Apr 29 17:08:27 GMT 2025","Challenge","api.spec.js","",""
"","610","GET /secret/note (Bearer)","chromium","Tue Apr 29 17:08:39 GMT 2025","passed","Tue Apr 29 17:08:40 GMT 2025","Challenge","api.spec.js","",""
"","1978","Пользователь может оставить комментарий к статье","chromium","Tue Apr 29 17:08:36 GMT 2025","passed","Tue Apr 29 17:08:38 GMT 2025","Урок 5","realWords.spec.js","",""
"","307","GET /todos/{id} (404)","chromium","Tue Apr 29 17:08:24 GMT 2025","passed","Tue Apr 29 17:08:25 GMT 2025","Challenge","api.spec.js","",""
"","9719","@Bug Перейти на страницу производителя товара","chromium","Tue Apr 29 17:08:13 GMT 2025","passed","Tue Apr 29 17:08:23 GMT 2025","","academybugs.spec.js","",""
"","606","GET /todos (200) ?filter","chromium","Tue Apr 29 17:08:25 GMT 2025","passed","Tue Apr 29 17:08:25 GMT 2025","Challenge","api.spec.js","",""
"","306","POST /secret/note (403)","chromium","Tue Apr 29 17:08:39 GMT 2025","passed","Tue Apr 29 17:08:39 GMT 2025","Challenge","api.spec.js","",""
"","299","POST /todos JSON","chromium","Tue Apr 29 17:08:31 GMT 2025","passed","Tue Apr 29 17:08:31 GMT 2025","Challenge","api.spec.js","",""
"","606","GET /secret/note (200)","chromium","Tue Apr 29 17:08:37 GMT 2025","passed","Tue Apr 29 17:08:38 GMT 2025","Challenge","api.spec.js","",""
"","601","PUT /todos/{id} (400)","chromium","Tue Apr 29 17:08:28 GMT 2025","passed","Tue Apr 29 17:08:28 GMT 2025","Challenge","api.spec.js","",""
"","301","POST /todos (415)","chromium","Tue Apr 29 17:08:31 GMT 2025","passed","Tue Apr 29 17:08:31 GMT 2025","Challenge","api.spec.js","",""
"","301","GET /secret/note (403)","chromium","Tue Apr 29 17:08:37 GMT 2025","passed","Tue Apr 29 17:08:37 GMT 2025","Challenge","api.spec.js","",""
